id,left,top,right,bottom,image,valid,user,origin_source_id,,
300,0.0913,0.0285,0.9174,0.9938,cropped-images-dev/ZWFVTXEEHIV_1.jpg,1,5,11230,NULL,NULL
301,0.2565,0.1807,0.8565,0.8329,cropped-images-dev/SFWQFX8Z6NA_1.jpg,1,5,11231,NULL,NULL
302,0.0478,0.1459,0.9609,0.9938,cropped-images-dev/ZVQGG2VP9SR_1.jpg,1,5,11232,NULL,NULL
303,0,0,1,1,cropped-images-dev/MNRY08PCPPV_1.jpg,1,5,11233,NULL,NULL
304,0,0,1,1,cropped-images-dev/UWSQCZ795QR_1.jpg,1,5,11234,NULL,NULL
305,0.1,0.1242,0.9261,1,cropped-images-dev/S17FA6D2MTF_1.jpg,1,5,11235,NULL,NULL
306,0.0739,0.3068,0.9609,1,cropped-images-dev/RVOPO8A1OIC_1.jpg,1,5,11236,NULL,NULL
307,0.0522,0.3372,0.9609,1,cropped-images-dev/86TUP1RV1NH_1.jpg,1,5,11237,NULL,NULL
308,0.0826,0.0198,0.9304,1,cropped-images-dev/JNQER6WGE3G_1.jpg,1,5,11238,NULL,NULL
309,0.0522,0.3242,0.9826,1,cropped-images-dev/UDYMTAK7RMH_1.jpg,1,5,11239,NULL,NULL
310,0.02,0.4152,0.9933,0.9852,cropped-images-dev/F2YP5IGPLUZ_1.jpg,1,5,11240,NULL,NULL
311,0.1044,0.0851,0.9174,1,cropped-images-dev/QYFNY2NV58X_1.jpg,1,5,11241,NULL,NULL
312,0.0261,0.0981,1,1,cropped-images-dev/QZAVWDSO8FR_1.jpg,1,5,11242,NULL,NULL
313,0.0391,0.1198,0.9739,0.9807,cropped-images-dev/7B5UAHQXIQI_1.jpg,1,5,11243,NULL,NULL
315,0,0,1,1,cropped-images-dev/RE9QOPZ99TL_1.jpg,1,5,11245,NULL,NULL
316,0.1435,0.0938,0.8478,1,cropped-images-dev/8WMUO8FDKUJ_1.jpg,1,5,11246,NULL,NULL
317,0.1304,0.0329,0.8174,0.9155,cropped-images-dev/J5BUDH0V8EK_1.jpg,1,5,11247,NULL,NULL
318,0.0261,0.3155,0.9956,0.9894,cropped-images-dev/TMZ1BLHWOIW_1.jpg,1,5,11248,NULL,NULL
319,0.2217,0.2807,0.6435,0.7981,cropped-images-dev/EAR73YT2PSY_1.jpg,1,5,11249,NULL,NULL
320,0.0652,0.0981,0.9696,0.9938,cropped-images-dev/UASG7ZZUJ3J_1.jpg,1,5,11250,NULL,NULL
321,0.0304,0.1546,0.9956,0.9764,cropped-images-dev/ANSU08LHY4B_1.jpg,1,5,11251,NULL,NULL
322,0.1,0.1155,0.8696,0.9938,cropped-images-dev/FE3RIEOSSNN_1.jpg,1,5,11252,NULL,NULL
325,0.0478,0.1242,0.9696,1,cropped-images-dev/PVN53AXHWHT_1.jpg,1,5,11255,NULL,NULL
326,0.4609,0.5242,1,0.9807,cropped-images-dev/C88HBQWWFCO_1.jpg,1,5,11257,NULL,NULL
327,0,0,1,1,cropped-images-dev/QE4NJEG5DMY_1.jpg,1,5,11258,NULL,NULL
328,0.0739,0.3546,0.9739,1,cropped-images-dev/2OG3HQR18LZ_1.jpg,1,5,11259,NULL,NULL
329,0.1696,0.0285,0.8652,1,cropped-images-dev/JWUTH27E0WM_1.jpg,1,5,11260,NULL,NULL
330,0.0739,0.2677,0.9696,1,cropped-images-dev/2KH3TXJ91NV_1.jpg,1,5,11261,NULL,NULL
331,0,0,1,1,cropped-images-dev/GC6RLDSYE6I_1.jpg,1,5,11262,NULL,NULL
332,0.0826,0.2155,0.9304,1,cropped-images-dev/X7I5RMW2KCN_1.jpg,1,5,11263,NULL,NULL
334,0.0217,0.4068,1,1,cropped-images-dev/OY1A22PS7IY_1.jpg,1,5,11265,NULL,NULL
335,0.1478,0.0372,0.8652,1,cropped-images-dev/BU0UU3SP49C_1.jpg,1,5,11266,NULL,NULL
336,0.1304,0.0068,0.8652,0.9894,cropped-images-dev/7E9IOSW1B7O_1.jpg,1,5,11267,NULL,NULL
337,0.1044,0.1459,0.913,1,cropped-images-dev/7MRXQ86V62P_1.jpg,1,5,11268,NULL,NULL
338,0.0609,0.1242,0.9391,1,cropped-images-dev/GBYSHPXJ97L_1.jpg,1,5,11269,NULL,NULL
339,0.113,0.2329,0.8739,1,cropped-images-dev/X51MK3BV5HT_1.jpg,1,5,11270,NULL,NULL
340,0.0565,0.1372,0.9261,0.9981,cropped-images-dev/UVV36CLV4XO_1.jpg,1,5,11271,NULL,NULL
341,0,0,1,1,cropped-images-dev/4S5AA3R9Q5I_1.jpg,1,5,11272,NULL,NULL
342,0.1304,0.1546,0.8913,1,cropped-images-dev/CIKO7BOJ6QS_1.jpg,1,5,11273,NULL,NULL
343,0.1304,0.0242,0.9304,1,cropped-images-dev/MVEIV66NCQN_1.jpg,1,5,11274,NULL,NULL
344,0,0,1,1,cropped-images-dev/ERU5RE6V3UJ_1.jpg,1,5,11275,NULL,NULL
345,0.1,0.272,0.8565,1,cropped-images-dev/6A5FW9ERLTM_1.jpg,1,5,11276,NULL,NULL
346,0.1,0.0285,0.8913,1,cropped-images-dev/CGJ9H3WDFWU_1.jpg,1,5,11277,NULL,NULL
347,0,0,1,1,cropped-images-dev/7VKIXBR635P_1.jpg,1,5,11278,NULL,NULL
348,0.0522,0.0285,0.9783,0.985,cropped-images-dev/ZI4Z9IL4O0E_1.jpg,1,5,11279,NULL,NULL
349,0.1739,0.0242,0.8348,1,cropped-images-dev/6MXBXKZACVK_1.jpg,1,5,11280,NULL,NULL
350,0.1609,0.3198,0.8478,0.9938,cropped-images-dev/G8IMCXHR18R_1.jpg,1,5,11281,NULL,NULL
351,0.0435,0.0416,0.9826,1,cropped-images-dev/D6T1MY6J6WR_1.jpg,1,5,11282,NULL,NULL
352,0.1522,0.059,0.8609,1,cropped-images-dev/5T0SOSQ83LN_1.jpg,1,5,11283,NULL,NULL
353,0,0,1,1,cropped-images-dev/0XNSXHU6NGQ_1.jpg,1,5,11284,NULL,NULL
354,0.0652,0.1459,0.9522,0.9938,cropped-images-dev/BZ75JMET2VQ_1.jpg,1,5,11285,NULL,NULL
355,0.1044,0.0242,0.9087,0.9981,cropped-images-dev/00A9TK11OBS_1.jpg,1,5,11286,NULL,NULL
356,0.1348,0.185,0.8565,0.6285,cropped-images-dev/3IYNO1Z5V4V_1.jpg,1,5,11287,NULL,NULL
357,0.0739,0.1546,0.9565,1,cropped-images-dev/B72LH56UNIS_1.jpg,1,5,11288,NULL,NULL
358,0.0174,0.2198,1,0.9938,cropped-images-dev/1IR381ASXWX_1.jpg,1,5,11289,NULL,NULL
359,0.1913,0.1938,0.8087,0.985,cropped-images-dev/FMEUB36BW5E_1.jpg,1,5,11290,NULL,NULL
360,0.0609,0.3503,0.9913,0.985,cropped-images-dev/LZ3HZ522GUQ_1.jpg,1,5,11291,NULL,NULL
361,0.0957,0.0894,0.8652,0.872,cropped-images-dev/RBJIMZFK2JY_1.jpg,1,5,11292,NULL,NULL
362,0.0261,0.1459,0.9826,0.9981,cropped-images-dev/9OHVJ4M78BM_1.jpg,1,5,11293,NULL,NULL
363,0.1261,0.0416,0.8348,1,cropped-images-dev/VM36ZG7W1SP_1.jpg,1,5,11294,NULL,NULL
364,0.0391,0.1155,0.9783,0.9764,cropped-images-dev/26BL22XFUCV_1.jpg,1,5,11295,NULL,NULL
365,0.0348,0.2329,0.987,1,cropped-images-dev/KTQCWJ449XC_1.jpg,1,5,11296,NULL,NULL
366,0.1565,0.0416,0.8478,0.9633,cropped-images-dev/LO325MPEFBI_1.jpg,1,5,11297,NULL,NULL
367,0.0304,0.1938,0.987,1,cropped-images-dev/W145LF55F8O_1.jpg,1,5,11298,NULL,NULL
368,0.0391,0.2807,0.9565,0.9981,cropped-images-dev/Y3P818TKVUQ_1.jpg,1,5,11299,NULL,NULL
369,0,0,1,1,cropped-images-dev/J45MLA3XYZA_1.jpg,1,5,11300,NULL,NULL
370,0,0,1,1,cropped-images-dev/440LNJVKF6U_1.jpg,1,5,11301,NULL,NULL
371,0.08,0.4852,0.9767,1,cropped-images-dev/FLNSGN0WNRF_1.jpg,1,5,11302,NULL,NULL
372,0.0217,0.2807,1,1,cropped-images-dev/DATWOLZNCRE_1.jpg,1,5,11303,NULL,NULL
373,0.0609,0.172,0.9739,0.9938,cropped-images-dev/MTDICAHCZ0M_1.jpg,1,5,11304,NULL,NULL
374,0.0957,0.2677,0.9956,1,cropped-images-dev/2J6D9DCUOKF_1.jpg,1,5,11305,NULL,NULL
375,0.1304,0.0285,0.8826,0.9938,cropped-images-dev/MGEHJXTNFBB_1.jpg,1,5,11306,NULL,NULL
376,0.1087,0.1155,0.913,1,cropped-images-dev/0A8FSZ79E3O_1.jpg,1,5,11307,NULL,NULL
377,0.1348,0.0503,0.8696,0.9503,cropped-images-dev/K1RIIP5FXVL_1.jpg,1,5,11308,NULL,NULL
378,0.0739,0.0459,0.9609,0.9764,cropped-images-dev/1TKQZG2CNGK_1.jpg,1,5,11309,NULL,NULL
380,0.1087,0.0285,0.8696,0.8807,cropped-images-dev/O48X55SVN9T_1.jpg,1,5,11311,NULL,NULL
381,0.1087,0.3068,0.9044,1,cropped-images-dev/NHM9O3M5GII_1.jpg,1,5,11312,NULL,NULL
382,0.1217,0.0242,0.9174,1,cropped-images-dev/GF1FITULD3O_1.jpg,1,5,11313,NULL,NULL
383,0,0,1,1,cropped-images-dev/ZGVSFROS5KZ_1.jpg,1,5,11314,NULL,NULL
384,0,0,1,1,cropped-images-dev/DB7UUDY0DAA_1.jpg,1,5,11315,NULL,NULL
385,0.0783,0.185,0.9304,1,cropped-images-dev/13GDQ3XBI2R_1.jpg,1,5,11316,NULL,NULL
387,0.1217,0.0285,0.8478,1,cropped-images-dev/H2K2H1YKIAZ_1.jpg,1,5,11318,NULL,NULL
388,0.0304,0.2416,0.9826,0.985,cropped-images-dev/NH7BXH0I3AN_1.jpg,1,5,11319,NULL,NULL
389,0.0739,0.0459,0.9348,1,cropped-images-dev/SFNSU278TKR_1.jpg,1,5,11320,NULL,NULL
390,0.1044,0.0285,0.9522,1,cropped-images-dev/PF4TBLQD9GX_1.jpg,1,5,11321,NULL,NULL
391,0.0652,0.2807,0.9696,0.9981,cropped-images-dev/4FGY7UZQSQK_1.jpg,1,5,11322,NULL,NULL
392,0.1304,0.0285,0.8783,1,cropped-images-dev/OAYZMY4JZJT_1.jpg,1,5,11323,NULL,NULL
393,0.1609,0.0372,0.8609,0.9981,cropped-images-dev/FR7W38W961C_1.jpg,1,5,11324,NULL,NULL
394,0.0565,0.3938,0.9478,0.9981,cropped-images-dev/F1Y72KR46QZ_1.jpg,1,5,11325,NULL,NULL
395,0.187,0.0416,0.8522,0.985,cropped-images-dev/C4NQ95AQXKK_1.jpg,1,5,11326,NULL,NULL
397,0,0,1,1,cropped-images-dev/B4VBGKWW50A_1.jpg,1,5,11328,NULL,NULL
398,0.0609,0.3677,0.9304,1,cropped-images-dev/R50N31XCA9J_1.jpg,1,5,11329,NULL,NULL
399,0.4,0.2024,0.9913,0.8938,cropped-images-dev/CXGK8I49IOX_1.jpg,1,5,11330,NULL,NULL
400,0,0,1,1,cropped-images-dev/0WVZP1ZSS5G_1.jpg,1,5,11331,NULL,NULL
401,0,0,1,1,cropped-images-dev/7NM2FY53RLS_1.jpg,1,5,11332,NULL,NULL
402,0,0,1,1,cropped-images-dev/QB4UIUWI7CR_1.jpg,1,5,11333,NULL,NULL
404,0.113,0.0851,0.8739,1,cropped-images-dev/C8G0AY82F6C_1.jpg,1,5,11335,NULL,NULL
405,0.1044,0.0372,0.8956,1,cropped-images-dev/W8WT4HM3OJY_1.jpg,1,5,11336,NULL,NULL
406,0,0,1,1,cropped-images-dev/7ZGNL6O0XMA_1.jpg,1,5,11337,NULL,NULL
407,0.0391,0.0938,0.987,0.9894,cropped-images-dev/AN7C2KOQEFX_1.jpg,1,5,11338,NULL,NULL
408,0.0783,0.0329,0.9739,1,cropped-images-dev/5JL11CO98ZW_1.jpg,1,5,11339,NULL,NULL
409,0.0652,0.0981,0.9478,1,cropped-images-dev/N9H21PNSHLC_1.jpg,1,5,11340,NULL,NULL
410,0.1217,0.0633,0.887,1,cropped-images-dev/UD3BPEVAKPH_1.jpg,1,5,11341,NULL,NULL
411,0.2304,0.0285,0.7739,1,cropped-images-dev/TNK8XC2GGYR_1.jpg,1,5,11342,NULL,NULL
412,0.0696,0.0242,0.9391,1,cropped-images-dev/0Z8QZZFT0VT_1.jpg,1,5,11343,NULL,NULL
414,0.1,0.0242,0.9217,0.9938,cropped-images-dev/2RG7IDZ1OUZ_1.jpg,1,5,11345,NULL,NULL
415,0.0652,0.0372,0.9565,1,cropped-images-dev/BZMTNDEUOXV_1.jpg,1,5,11346,NULL,NULL
416,0.0957,0.0633,0.9217,0.9764,cropped-images-dev/DQ87OM4NVDA_1.jpg,1,5,11347,NULL,NULL
417,0.0478,0.0198,0.9348,1,cropped-images-dev/8WA6CJ8RM7W_1.jpg,1,5,11348,NULL,NULL
418,0.0391,0.1329,0.9739,0.9633,cropped-images-dev/IBHMIU077VH_1.jpg,1,5,11349,NULL,NULL
419,0.0522,0.259,1,1,cropped-images-dev/8F20Q18ZPUJ_1.jpg,1,5,11350,NULL,NULL
420,0.1217,0,0.8913,0.9894,cropped-images-dev/7492JPNIJSS_1.jpg,1,5,11351,NULL,NULL
421,0.0739,0,0.9565,0.985,cropped-images-dev/TSBHNL1P1RD_1.jpg,1,5,11352,NULL,NULL
422,0.2348,0.1764,0.9652,0.8503,cropped-images-dev/1XISAZJCQ4R_1.jpg,1,5,11353,NULL,NULL
423,0.0609,0.0198,0.9435,0.9981,cropped-images-dev/SNC5O43SC2N_1.jpg,1,5,11354,NULL,NULL
424,0.1,0.1285,0.9304,1,cropped-images-dev/4O9ZFCC7YQY_1.jpg,1,5,11355,NULL,NULL
425,0.0913,0.3024,1,1,cropped-images-dev/L9Y9CBJOBCV_1.jpg,1,5,11356,NULL,NULL
426,0.0826,0.3285,0.9261,0.9981,cropped-images-dev/4CI2LUBOIGU_1.jpg,1,5,11357,NULL,NULL
427,0.0391,0.3242,0.9956,1,cropped-images-dev/A4NZMAS3C8M_1.jpg,1,5,11358,NULL,NULL
428,0.0609,0.072,0.9696,0.985,cropped-images-dev/31YCRIKN9RX_1.jpg,1,5,11359,NULL,NULL
429,0.0261,0.0242,1,1,cropped-images-dev/FXTNEFCX1UV_1.jpg,1,5,11360,NULL,NULL
430,0.0435,0.3285,0.9783,0.9981,cropped-images-dev/4DLS01UDX8A_1.jpg,1,5,11361,NULL,NULL
431,0.0565,0.3459,0.9565,1,cropped-images-dev/2WQZ5X40Y7S_1.jpg,1,5,11362,NULL,NULL
432,0.0565,0.1111,0.9696,1,cropped-images-dev/17WZ643DJAP_1.jpg,1,5,11363,NULL,NULL
433,0.0957,0.4329,0.9826,1,cropped-images-dev/6MWM97S2ZON_1.jpg,1,5,11364,NULL,NULL
434,0,0.1677,0.987,0.985,cropped-images-dev/D19JBX2NA3P_1.jpg,1,5,11365,NULL,NULL
436,0.0826,0.072,0.8913,0.9894,cropped-images-dev/DDLO5YXTYHM_1.jpg,1,5,11367,NULL,NULL
437,0.1174,0.0242,0.8261,1,cropped-images-dev/U75WOS4DGTW_1.jpg,1,5,11368,NULL,NULL
438,0.0304,0.0938,0.9826,0.9764,cropped-images-dev/J7P1TD5D52P_1.jpg,1,5,11369,NULL,NULL
439,0.0217,0.159,0.987,0.9938,cropped-images-dev/NDL6F6EGX4I_1.jpg,1,5,11370,NULL,NULL
440,0.0435,0.1242,0.987,1,cropped-images-dev/50DYD009FGR_1.jpg,1,5,11371,NULL,NULL
441,0.1348,0.0242,0.8652,0.9938,cropped-images-dev/AUQKEZHC2CH_1.jpg,1,5,11372,NULL,NULL
442,0.0217,0.0764,0.9826,1,cropped-images-dev/8JRKTZTJ9JH_1.jpg,1,5,11373,NULL,NULL
443,0.1087,0.0285,0.9348,1,cropped-images-dev/1UVR6WQLMGW_1.jpg,1,5,11374,NULL,NULL
444,0.0696,0.2633,0.9522,1,cropped-images-dev/T9U6E54IGGN_1.jpg,1,5,11375,NULL,NULL
445,0.0739,0.0242,0.9609,1,cropped-images-dev/3PZL8Y62H4R_1.jpg,1,5,11376,NULL,NULL
446,0.0739,0.3807,0.9522,0.9981,cropped-images-dev/ZXM54QDN2NI_1.jpg,1,5,11377,NULL,NULL
447,0.0478,0.3503,0.9261,1,cropped-images-dev/G5HAJLOKV8O_1.jpg,1,5,11378,NULL,NULL
448,0.0391,0.3416,0.9956,0.9807,cropped-images-dev/O1TQXE5ZW1Q_1.jpg,1,5,11379,NULL,NULL
449,0,0,1,1,cropped-images-dev/QRFYUO42GKW_1.jpg,1,5,11380,NULL,NULL
450,0.0174,0.4546,1,0.9981,cropped-images-dev/4V9M12DJ90F_1.jpg,1,5,11381,NULL,NULL
451,0.1565,0.1459,0.8522,1,cropped-images-dev/KR55VM6994O_1.jpg,1,5,11382,NULL,NULL
452,0.0783,0.0503,0.9348,1,cropped-images-dev/MQOW77M6EPF_1.jpg,1,5,11383,NULL,NULL
454,0.0261,0.4372,1,0.9938,cropped-images-dev/6F9T6G4PP4K_1.jpg,1,5,11385,NULL,NULL
455,0.113,0.4068,1,1,cropped-images-dev/0U3MSOMKNJX_1.jpg,1,5,11386,NULL,NULL
456,0.0652,0.2372,0.9435,1,cropped-images-dev/AAANOQEGSPC_1.jpg,1,5,11387,NULL,NULL
457,0.04,0.1085,0.97,0.9985,cropped-images-dev/EUUAXFOUKRB_1.jpg,1,5,11388,NULL,NULL
458,0.0391,0.3111,1,1,cropped-images-dev/YH7U1ZKA2UA_1.jpg,1,5,11389,NULL,NULL
459,0.0733,0.3019,0.9733,0.9752,cropped-images-dev/9UT599WFT5P_1.jpg,1,5,11390,NULL,NULL
460,0.0435,0.0372,0.9696,0.9981,cropped-images-dev/FK3XCK5TYBQ_1.jpg,1,5,11391,NULL,NULL
461,0.0739,0.059,0.9304,0.9894,cropped-images-dev/TVT22O05QHO_1.jpg,1,5,11392,NULL,NULL
462,0,0,1,1,cropped-images-dev/K3BT92OMXOW_1.jpg,1,5,11393,NULL,NULL
463,0.1,0.0503,0.9348,1,cropped-images-dev/5JCSMHTUZUO_1.jpg,1,5,11394,NULL,NULL
464,0.1435,0.0198,0.8739,1,cropped-images-dev/0F9R2ZBDJBK_1.jpg,1,5,11395,NULL,NULL
465,0.1783,0.0155,0.8217,0.9938,cropped-images-dev/MNH5XBGRNAW_1.jpg,1,5,11396,NULL,NULL
466,0.0826,0.159,0.9522,0.9938,cropped-images-dev/HZM9447XTVS_1.jpg,1,5,11397,NULL,NULL
467,0.1304,0.0155,0.887,0.9807,cropped-images-dev/K6Q6B9R1G7O_1.jpg,1,5,11398,NULL,NULL
468,0.0565,0.4111,0.9522,1,cropped-images-dev/O70KB82JGIU_1.jpg,1,5,11399,NULL,NULL
469,0.1304,0.1938,0.9435,0.9416,cropped-images-dev/0VF84LGKATY_1.jpg,1,5,11400,NULL,NULL
471,0.2348,0.2242,0.8348,0.7459,cropped-images-dev/CE5XBQ42U0I_1.jpg,1,5,11402,NULL,NULL
473,0.0348,0.1894,1,0.9894,cropped-images-dev/RVJWUU4FMRD_1.jpg,1,5,11404,NULL,NULL
474,0.0565,0.0285,0.9696,0.9981,cropped-images-dev/BPLX81LL5GK_1.jpg,1,5,11405,NULL,NULL
475,0.0913,0.3329,0.8826,1,cropped-images-dev/88T3G629H9K_1.jpg,1,5,11406,NULL,NULL
476,0.0565,0.3459,0.9261,0.9938,cropped-images-dev/MJM11YQRP5M_1.jpg,1,5,11407,NULL,NULL
477,0.0304,0.3329,1,1,cropped-images-dev/OKKZ3UPNIES_1.jpg,1,5,11408,NULL,NULL
478,0.1696,0.1155,0.8391,1,cropped-images-dev/JDBU0AXRN5Z_1.jpg,1,5,11409,NULL,NULL
479,0.1391,0,0.8522,0.9764,cropped-images-dev/SGTRG4TSDKN_1.jpg,1,5,11410,NULL,NULL
480,0.1652,0,0.8,0.9938,cropped-images-dev/Y04THOHEZ6N_1.jpg,1,5,11411,NULL,NULL
481,0.0304,0.3416,0.9913,0.985,cropped-images-dev/GRDBG5M0H0R_1.jpg,1,5,11412,NULL,NULL
482,0.0783,0.0155,0.9261,0.9981,cropped-images-dev/KJKLTE1PR9G_1.jpg,1,5,11413,NULL,NULL
483,0.0217,0.0764,0.9913,0.9894,cropped-images-dev/WD6GQLQP12Z_1.jpg,1,5,11414,NULL,NULL
484,0,0,1,1,cropped-images-dev/IGEKQU97DLL_1.jpg,1,5,11415,NULL,NULL
485,0.0522,0.0851,0.9783,1,cropped-images-dev/63IRUZEZA7P_1.jpg,1,5,11416,NULL,NULL
486,0.0435,0.2459,0.9956,0.985,cropped-images-dev/QYWZRZ6SRRU_1.jpg,1,5,11417,NULL,NULL
487,0.0696,0.1546,0.9261,1,cropped-images-dev/GZYWRQLAQLP_1.jpg,1,5,11418,NULL,NULL
488,0.3217,0.1807,0.987,0.885,cropped-images-dev/OS5PAOVQ8XB_1.jpg,1,5,11419,NULL,NULL
489,0,0,1,1,cropped-images-dev/Y7NH85F03UE_1.jpg,1,5,11420,NULL,NULL
490,0.0696,0.2894,0.9565,1,cropped-images-dev/RFGDJLOJQXU_1.jpg,1,5,11421,NULL,NULL
491,0,0,1,1,cropped-images-dev/SAGL9NU1OVT_1.jpg,1,5,11422,NULL,NULL
492,0,0,1,1,cropped-images-dev/GF3FOCDKR5B_1.jpg,1,5,11423,NULL,NULL
493,0.1087,0.1111,0.9739,0.9807,cropped-images-dev/MQLDR30GSAH_1.jpg,1,5,11424,NULL,NULL
494,0.05,0.3419,0.9733,1,cropped-images-dev/URM6Q61JQMV_1.jpg,1,5,11425,NULL,NULL
495,0.2087,0.1503,0.8652,0.9329,cropped-images-dev/Z5UAA9PL1DH_1.jpg,1,5,11426,NULL,NULL
496,0.0739,0.0155,0.9522,0.985,cropped-images-dev/MUITVM46C8X_1.jpg,1,5,11427,NULL,NULL
497,0.0217,0.3459,1,1,cropped-images-dev/11R3QWGNMMN_1.jpg,1,5,11428,NULL,NULL
498,0.1087,0.0416,0.887,1,cropped-images-dev/NP43ICYV2UX_1.jpg,1,5,11429,NULL,NULL
499,0.0261,0.0155,1,1,cropped-images-dev/QJOKM3TURYA_1.jpg,1,5,11430,NULL,NULL
500,0.0435,0.0938,0.9739,1,cropped-images-dev/YK757ORJTJA_1.jpg,1,5,11431,NULL,NULL
501,0.0565,0.0242,0.9783,1,cropped-images-dev/A25SB6FZ57P_1.jpg,1,5,11432,NULL,NULL
502,0.0652,0.0503,0.9261,1,cropped-images-dev/VMPEXPF7B9X_1.jpg,1,5,11433,NULL,NULL
504,0.1174,0.0285,0.9217,0.9981,cropped-images-dev/U0HVGXEM5YG_1.jpg,1,5,11435,NULL,NULL
506,0.0826,0,0.9087,1,cropped-images-dev/X62FVS56T3R_1.jpg,1,5,11437,NULL,NULL
507,0.0522,0.0938,0.9348,0.9981,cropped-images-dev/EYUFMB3VT1O_1.jpg,1,5,11438,NULL,NULL
508,0.0217,0.1807,0.7,0.9068,cropped-images-dev/ZE9J6NP81US_1.jpg,1,5,11439,NULL,NULL
509,0.3913,0.585,0.9565,0.9764,cropped-images-dev/K017JF3B3FP_1.jpg,1,5,11440,NULL,NULL
510,0,0,1,1,cropped-images-dev/W2B98NMWPXK_1.jpg,1,5,11441,NULL,NULL
512,0.0739,0.0024,0.9217,0.9894,cropped-images-dev/FTT0O37E2WV_1.jpg,1,5,11443,NULL,NULL
513,0,0,1,1,cropped-images-dev/9U50CGQ8HWZ_1.jpg,1,5,11444,NULL,NULL
514,0,0,1,1,cropped-images-dev/4L3PYATTJTJ_1.jpg,1,5,11445,NULL,NULL
515,0.0087,0.2503,0.6478,1,cropped-images-dev/RI3UCPE816J_1.jpg,1,5,11446,NULL,NULL
516,0,0,1,1,cropped-images-dev/QO2W26R5TWC_1.jpg,1,5,11447,NULL,NULL
517,0.1391,0.1242,0.8478,1,cropped-images-dev/DF29AF20R8N_1.jpg,1,5,11448,NULL,NULL
518,0.01,0.5185,0.8967,0.9985,cropped-images-dev/OUX43D1DT6T_1.jpg,1,5,11449,NULL,NULL
519,0.0652,0.3198,0.9565,0.9938,cropped-images-dev/IXEF1RMFU8J_1.jpg,1,5,11450,NULL,NULL
520,0,0,1,1,cropped-images-dev/M7WW56HA5SS_1.jpg,1,5,11451,NULL,NULL
521,0.1,0.3485,0.9133,1,cropped-images-dev/CJYN3G0L2BU_1.jpg,1,5,11452,NULL,NULL
523,0.0565,0.1807,0.9609,1,cropped-images-dev/E2TK2UOHMNR_1.jpg,1,5,11454,NULL,NULL
524,0.0367,0.1019,0.9733,0.9685,cropped-images-dev/9VQQC1T36EE_1.jpg,1,5,11455,NULL,NULL
525,0.0913,0.3329,1,1,cropped-images-dev/HECXTBWV1ZM_1.jpg,1,5,11456,NULL,NULL
526,0.1174,0.059,0.9304,0.9633,cropped-images-dev/Z7BCSSH93JM_1.jpg,1,5,11457,NULL,NULL
527,0,0,1,1,cropped-images-dev/G0QR3MLRWHN_1.jpg,1,5,11458,NULL,NULL
528,0.13,0.468,0.837,0.878,cropped-images-dev/XM1H2Z3U1IC_1.jpg,1,5,11459,NULL,NULL
529,0.2656,0,0.7472,0.8794,cropped-images-dev/53T1Q6F388I_1.jpg,1,5,11460,NULL,NULL
530,0.1996,0.568,0.8059,0.8551,cropped-images-dev/E7JB6DQQNBI_1.jpg,1,5,11461,NULL,NULL
532,0.1429,0.5822,0.8242,0.8537,cropped-images-dev/L0TG4W9CT5S_1.jpg,1,5,11463,NULL,NULL
533,0.0952,0.3394,0.8736,0.8837,cropped-images-dev/KHQQ18FZPMV_1.jpg,1,5,11464,NULL,NULL
534,0.1154,0.378,0.8681,0.8794,cropped-images-dev/JH74EL934MP_1.jpg,1,5,11465,NULL,NULL
535,0.152,0.2522,0.8608,0.8608,cropped-images-dev/QTT3JP5U2JC_1.jpg,1,5,11466,NULL,NULL
536,0.2161,0.5137,0.7674,0.8422,cropped-images-dev/TNLC7SQBV5M_1.jpg,1,5,11467,NULL,NULL
537,0.1502,0.438,0.8114,0.8608,cropped-images-dev/GSNYW8P825D_1.jpg,1,5,11468,NULL,NULL
538,0.2619,0.5051,0.7399,0.8622,cropped-images-dev/Z5ZNCJTM0BO_1.jpg,1,5,11469,NULL,NULL
540,0.1117,0.1108,0.8553,0.8737,cropped-images-dev/AY7TW1XHPHX_1.jpg,1,5,11471,NULL,NULL
541,0.1722,0.4651,0.815,0.8622,cropped-images-dev/KBL63UMDNBJ_1.jpg,1,5,11472,NULL,NULL
542,0.218,0.548,0.7546,0.848,cropped-images-dev/7WVP2URT2OR_1.jpg,1,5,11473,NULL,NULL
543,0.1227,0.3622,0.881,0.8665,cropped-images-dev/V3CI1T4PS4A_1.jpg,1,5,11474,NULL,NULL
544,0.2106,0.5351,0.8297,0.858,cropped-images-dev/26DJ9IKOR5S_1.jpg,1,5,11475,NULL,NULL
545,0.022,0.5165,0.826,0.8508,cropped-images-dev/YYYCGAWA99C_1.jpg,1,5,11476,NULL,NULL
546,0.2216,0.1308,0.7802,0.8937,cropped-images-dev/04F5TP3AA1A_1.jpg,1,5,11477,NULL,NULL
547,0.1007,0.1408,0.8626,0.8551,cropped-images-dev/EYP5CN0NJSR_1.jpg,1,5,11478,NULL,NULL
548,0.1337,0.1265,0.8956,0.8737,cropped-images-dev/4VZYIXHWCWG_1.jpg,1,5,11479,NULL,NULL
549,0.1062,0.3222,0.8755,0.888,cropped-images-dev/GMABI6F8C2X_1.jpg,1,5,11480,NULL,NULL
550,0.1941,0.5622,0.8004,0.8665,cropped-images-dev/HE0BUXMZDAI_1.jpg,1,5,11481,NULL,NULL
